"","book_title","review_title","review_user","book_id","review_id","timestamp","review_text","review_score"
"1788","Next Level Basic: The Definitive Basic Bitch Handbook","Just ehhh","Beau Clark","1982112468","R2IS0H99L5QPTI","1556371520","I love Stassi and I really wanted to like this but I just couldn't get into it. Maybe it was because it was the audio versus actually reading the book but it had no substance (even basic substance!) and felt like it went nowhere. I am not one of her dedicated followers so perhaps that's why it hit the marked. Still wanted to support her & I'll always be a fan but this fell short for me. Still wishing her the best and glad she is a NY best seller, always rooting for a boss babe!",5
"1791","Exceptional You!: 7 Ways to Live Encouraged, Empowered, and Intentional","Positive - Inspiring - A Gem Of A Book!","Create With Joy","1546010629","RKKTC02ITN0DK","1556371794","Reading Emotional You has felt like opening the windows, inhaling the fresh air, and feeling the sunshine after a long, dark and stormy winter. If you are in a place in life where you need someone to come alongside of you, encourage you to pursue your dreams, and show you, through biblical and real-life stories, how “God’s being for you is more powerful than the world’s being against you”, than this book is for you!

Victoria shares much wisdom and practical advice in this book, but my favorite part is the Exceptional Thoughts recap at the end of each chapter. These gems encapsulate the cream of the crop from her messages, help us to transform our thoughts, and to re-direct our actions!",5
"1792","After (The After Series)","AMAZING","laeaddy","1982111003","R2Z6ZH8ZXH7PFX","1556371842","Such an amazing book. People are so quick to judge it based off the first book but there is so much character development. So glad I found this series and so excited for the movie!",5
"1793","The Right Side of History: How Reason and Moral Purpose Made the West Great","Excellent representation of conservative history, and evidenced persuasion for keeping sane","Amy Lauren Fjell","62857908","R2EGMYTKGSP3JT","1556371895","Ben writes of a quick history of how conservative thought, which is the foundation of Judeo-Christian Western thought. Just to fit historical truths into skewed versions of history , and rewriting 21st-century intentions and shameless leftist blaming into intellectually sharp founders and great thinkers is what is occurring. The author, Ben Shapiro, solidifies the actual intent of the right's thought-leaders, with adherence to Truth and civility towards all of society. We should not be so angry, and Ben suggests keeping all worldviews on the table of our marketplace of ideas, then we can use our own minds to come to our own conclusions. Keep all ideas out there, and we have freedom to speak and debate, but the truth will set our citizenry free. Ben's writing trusts the reader, no matter what our political or religious thoughts, to come to our own conclusions. Our creator gave us free will and sharp-enough minds to be taught by his exceptional writing.",5
"1794","The Miracle Equation: The Two Decisions That Move Your Biggest Goals from Possible, to Probable, to  Inevitable","Wonderful Book!","Anne Bobrick","1984823701","RU479KH1482VX","1556372002","I found out about this book from my son, who has read other books of Hal Elrod's. I'm so glad I got it. It has lessons for anyone on who to create miracles in one's life and be not only successful, but peacefully and heartfully so. Concepts like the miracle mantra and how to release negative emotions were so helpful. Required reading for all humans! I loved this!",5
"1795","The Woman in the Window: A Novel","Like watching a black & white thriller.","always shopping","0062678426","R2NPWQPU3AJ51T","1556372053","I loved it!  Fast paced, kept me guessing, a bit campy--just liking an old black & white thriller movie.....I could see Hitchcock making a movie out of this book.  I'm looking forward to this writer giving us another book.",5
"1797","The Woman in the Window: A Novel","No.  Just no.","SSS","0062678426","R1SVRZLSBOOLW","1556372275","How does this book have such a high rating?!  It’s boring and monotonous.  I couldn’t finish it.  I did seek out spoilers to see if what I suspected was true and honesty enjoyed reading other people’s reviews more than the book itself.  Snooze fest.",2
"1798","The Mister","Awful. Don’t waste your time or money","The Guide To Romance Novels","1984898329","R3U780MW9R3VH5","1556372292","This book was awful. The story was all over the place. The characters lacked any substance. The book dragged on for parts and then finished abruptly. After such a gap between Fifty and this, I’m shocked her publishers let this go. Skip it. Save your money.",5
"1799","The Woman in the Window: A Novel","Awesome book!","Gabe L","62678426","R3JAPKMLIM5L8P","1556372294","Fantastically written, engaging story with an original and imaginative plot and characters. I greatly recommend this book to any suspense fans. If you like Gillian Flynn you’ll like this book. I’m excited to see how the movie comes out.",5
"1800","A Gentleman in Moscow: A Novel","A subtle Wow!","Ingrid Barnsley","0143110438","RXRS35B7MC4ZR","1556372357","Brilliant read; gently satirical without surrendering any humanity.",5
"1807","The Woman in the Window: A Novel","Some twists and turns in this story.","Merry Mentor","0062678426","R2WZ8ON5YVNULU","1556372953","Good book but starts slow.  I almost put it down and then it became interesting.  Some twists and turns and unexpected revelations.  Essentially, this is a story about a woman, a child psychologist, who does not go out of the house and views the world through her window.  She has some interesting neighbors.  And there is a reason that she does not go out of the house.  And, oh, yes, she has a little drinking problem.",3
"1808","A Gentleman in Moscow: A Novel","Favorite book of 2017 (so far)","Maya S Zahn","0143110438","R35HUJ2NS9I8ZK","1556373077","I rarely write reviews, but felt compelled to write one about this book.  Amor Towles exquisite writing made this book a joy to read. Each sentence builds a vivid picture of Count Rostov's life at the Hotel Metropol.  The story line is simple:  Count Rostov is declared a ""Former Person"" in 1922 and sentenced to house arrest at the Metropol.  The book spans several decades and covers the Count's life at the Metropol, including his relationships with hotel staff and guests.  Towles' characters are beautifully sketched for the reader and the central character, Count Rostov, is witty, capable and observant to a fault.  While Towles' can be a slow read (he enjoys his ruminations on every aspect of Russian society and literature, adds biting, humorous footnotes, and sure loves his historical references), it is sure to be an enjoyable one - preferably paired with a glass of Chateauneuf du Pape.",5
